#ticks	median	decon
2242 	 -1.83082 	 -0.011704
2243 	 -1.7874 	 -0.01156
2244 	 -0.784866 	 -0.0114165
2245 	 0.14342 	 -0.0112737
2246 	 0.800428 	 -0.0111315
2247 	 0.898179 	 -0.01099
2248 	 1.65295 	 -0.0108491
2249 	 1.90632 	 -0.0107089
2250 	 2.70188 	 -0.0105694
2251 	 4.05225 	 -0.0104307
2252 	 5.1435 	 -0.0102927
2253 	 5.68424 	 -0.0101554
2254 	 5.84913 	 -0.010019
2255 	 4.69691 	 -0.00988332
2256 	 4.69584 	 -0.00974847
2257 	 3.8341 	 -0.00961445
2258 	 4.6531 	 -0.00948126
2259 	 3.07081 	 -0.00934894
2260 	 2.9906 	 -0.00921748
2261 	 2.94477 	 -0.00908692
2262 	 1.85525 	 -0.00895725
2263 	 1.87345 	 -0.0088285
2264 	 1.81862 	 -0.00870067
2265 	 3.68717 	 -0.00857378
2266 	 3.70494 	 -0.00844784
2267 	 3.25242 	 -0.00832287
2268 	 1.10937 	 -0.00819886
2269 	 1.83348 	 -0.00807585
2270 	 2.55936 	 -0.00795382
2271 	 2.15456 	 -0.0078328
2272 	 4.66542 	 -0.00771279
2273 	 7.07184 	 -0.00759381
2274 	 10.4041 	 -0.00747586
2275 	 16.1496 	 -0.00735895
2276 	 20.253 	 -0.00724308
2277 	 24.8192 	 -0.00712827
2278 	 26.9483 	 -0.00701453
2279 	 23.4476 	 -0.00690185
2280 	 22.5923 	 -0.00679024
2281 	 12.5731 	 -0.00667972
2282 	 -3.00196 	 -0.00657028
2283 	 -14.8165 	 -0.00646194
2284 	 -25.3904 	 -0.00635469
2285 	 -32.0212 	 -0.00624854
2286 	 -37.6616 	 -0.00614349
2287 	 -38.0506 	 -0.00603955
2288 	 -40.2462 	 -0.00593673
2289 	 -37.0539 	 -0.00583501
2290 	 -32.0066 	 -0.00573441
2291 	 -27.9612 	 -0.00563493
2292 	 -23.3729 	 -0.00553657
2293 	 -15.9171 	 -0.00543933
2294 	 -12.7906 	 -0.00534321
2295 	 -8.50338 	 -0.00524821
2296 	 -5.37905 	 -0.00515433
2297 	 -3.37744 	 -0.00506158
2298 	 -1.56106 	 -0.00496995
2299 	 0.0413804 	 -0.00487943
2300 	 1.03471 	 -0.00479004
2301 	 2.41216 	 -0.00470177
2302 	 2.61307 	 -0.00461461
2303 	 4.77443 	 -0.00452857
2304 	 4.40258 	 -0.00444364
2305 	 4.1046 	 -0.00435982
2306 	 3.93414 	 -0.00427711
2307 	 3.04144 	 -0.0041955
2308 	 4.43602 	 -0.00411498
2309 	 3.97729 	 -0.00403557
2310 	 4.72475 	 -0.00395725
2311 	 3.8661 	 -0.00388001
2312 	 4.71975 	 -0.00380386
2313 	 4.56649 	 -0.00372879
2314 	 3.74895 	 -0.00365479
2315 	 2.89857 	 -0.00358186
2316 	 2.26522 	 -0.00350999
2317 	 2.08954 	 -0.00343918
2318 	 0.720815 	 -0.00336943
2319 	 0.288882 	 -0.00330071
2320 	 -0.732839 	 -0.00323304
2321 	 -2.15523 	 -0.0031664
2322 	 -2.777 	 -0.00310078
2323 	 -3.79874 	 -0.00303618
2324 	 -3.91037 	 -0.00297259
2325 	 -4.74229 	 -0.00291001
2326 	 -3.71554 	 -0.00284843
2327 	 -3.43184 	 -0.00278783
2328 	 -4.96115 	 -0.00272821
2329 	 -4.29084 	 -0.00266957
2330 	 -3.6942 	 -0.0026119
2331 	 -2.75254 	 -0.00255518
2332 	 -1.83933 	 -0.00249941
2333 	 -1.15401 	 -0.00244458
2334 	 -0.105412 	 -0.00239068
2335 	 0.0991082 	 -0.00233771
2336 	 0.730951 	 -0.00228565
2337 	 0.72297 	 -0.0022345
2338 	 0.872183 	 -0.00218424
2339 	 0.380362 	 -0.00213488
2340 	 0.519556 	 -0.00208639
2341 	 1.07392 	 -0.00203877
2342 	 0.0970879 	 -0.00199201
2343 	 0.582354 	 -0.0019461
2344 	 1.13135 	 -0.00190104
2345 	 2.16591 	 -0.0018568
2346 	 1.06979 	 -0.00181339
2347 	 0.778523 	 -0.00177079
2348 	 1.12198 	 -0.001729
2349 	 2.47941 	 -0.00168799
2350 	 2.92944 	 -0.00164778
2351 	 3.20013 	 -0.00160833
2352 	 3.66872 	 -0.00156966
2353 	 3.80101 	 -0.00153173
2354 	 3.41761 	 -0.00149455
2355 	 2.23612 	 -0.00145811
2356 	 2.06688 	 -0.00142239
2357 	 2.20596 	 -0.00138739
2358 	 0.994344 	 -0.00135309
2359 	 -0.19678 	 -0.00131949
2360 	 -0.865741 	 -0.00128658
2361 	 -1.20721 	 -0.00125435
2362 	 -2.24926 	 -0.00122278
2363 	 -2.69231 	 -0.00119187
2364 	 -4.71504 	 -0.0011616
2365 	 -4.42398 	 -0.00113198
2366 	 -3.68125 	 -0.00110298
2367 	 -3.28486 	 -0.0010746
2368 	 -3.23022 	 -0.00104683
2369 	 -2.83724 	 -0.00101967
2370 	 -2.65594 	 -0.00099309
2371 	 -2.29051 	 -0.000967091
2372 	 -3.81556 	 -0.000941666
2373 	 -3.90525 	 -0.000916803
2374 	 -3.97002 	 -0.000892493
2375 	 -2.88813 	 -0.000868728
2376 	 -3.10333 	 -0.000845497
2377 	 -3.84325 	 -0.000822793
2378 	 -2.03349 	 -0.000800606
2379 	 -1.02756 	 -0.000778926
2380 	 0.0956783 	 -0.000757748
2381 	 0.0379171 	 -0.000737057
2382 	 0.143145 	 -0.00071685
2383 	 -0.0498142 	 -0.000697116
2384 	 -1.67954 	 -0.000677845
2385 	 -1.67227 	 -0.000659032
2386 	 -1.09068 	 -0.000640666
2387 	 -0.25946 	 -0.000622739
2388 	 -0.281303 	 -0.000605242
2389 	 0.847445 	 -0.000588172
2390 	 1.8601 	 -0.000571513
2391 	 1.83598 	 -0.000555262
2392 	 2.62154 	 -0.000539412
2393 	 2.48982 	 -0.000523954
2394 	 4.21268 	 -0.000508877
2395 	 3.48472 	 -0.000494177
2396 	 2.88231 	 -0.000479847
2397 	 3.40611 	 -0.000465878
2398 	 2.86655 	 -0.000452263
2399 	 4.64704 	 -0.000438993
2400 	 4.66022 	 -0.000426065
2401 	 5.23241 	 -0.000413466
2402 	 7.05965 	 -0.000401195
2403 	 7.48175 	 -0.000389242
2404 	 7.58965 	 -0.000377603
2405 	 6.78259 	 -0.000366267
2406 	 6.19023 	 -0.000355229
2407 	 5.60557 	 -0.000344483
2408 	 5.2333 	 -0.000334026
2409 	 4.52838 	 -0.000323846
2410 	 3.65098 	 -0.000313943
2411 	 2.25682 	 -0.000304304
2412 	 2.80497 	 -0.000294926
2413 	 2.2085 	 -0.000285805
2414 	 1.14091 	 -0.000276934
2415 	 0.106007 	 -0.000268305
2416 	 0.943576 	 -0.000259916
2417 	 1.05028 	 -0.000251758
2418 	 1.79527 	 -0.000243829
2419 	 0.89638 	 -0.000236121
2420 	 0.680167 	 -0.000228631
2421 	 0.94212 	 -0.000221352
2422 	 1.05513 	 -0.000214278
2423 	 0.790805 	 -0.000207408
2424 	 0.867136 	 -0.000200734
2425 	 0.875186 	 -0.000194253
2426 	 0.947614 	 -0.000187954
2427 	 0.285577 	 -0.000181843
2428 	 -0.209817 	 -0.000175911
2429 	 -0.779575 	 -0.00017015
2430 	 -1.52716 	 -0.000164558
2431 	 -0.983488 	 -0.00015913
2432 	 0.0667157 	 -0.000153863
2433 	 1.56559 	 -0.000148754
2434 	 1.65602 	 -0.000143798
2435 	 0.899523 	 -0.00013899
2436 	 1.06734 	 -0.000134327
2437 	 0.795757 	 -0.000129806
2438 	 0.0460253 	 -0.000125421
2439 	 -1.71802 	 -0.000121169
2440 	 -1.53162 	 -0.000117049
2441 	 -2.28785 	 -0.000113057
2442 	 -2.67605 	 -0.000109186
2443 	 -3.557 	 -0.000105436
2444 	 -2.92221 	 -0.000101802
2445 	 -3.93383 	 -9.82823e-05
2446 	 -3.72087 	 -9.48727e-05
2447 	 -3.73747 	 -9.15709e-05
2448 	 -2.96926 	 -8.83743e-05
2449 	 -2.30594 	 -8.52792e-05
2450 	 -1.31609 	 -8.22812e-05
2451 	 -1.67437 	 -7.93809e-05
2452 	 -1.83657 	 -7.65712e-05
2453 	 -1.33432 	 -7.38552e-05
2454 	 -2.84398 	 -7.12253e-05
2455 	 -2.4596 	 -6.86808e-05
2456 	 -3.62145 	 -6.62193e-05
2457 	 -2.77483 	 -6.38393e-05
2458 	 -2.60434 	 -6.15377e-05
2459 	 -2.53164 	 -5.93122e-05
2460 	 -3.10824 	 -5.71594e-05
2461 	 -2.24793 	 -5.50783e-05
2462 	 -2.66047 	 -5.30669e-05
2463 	 -1.72559 	 -5.11219e-05
2464 	 -1.65785 	 -4.9243e-05
2465 	 -0.959538 	 -4.74275e-05
2466 	 -0.90642 	 -4.56747e-05
2467 	 -0.309711 	 -4.39793e-05
2468 	 -0.0629301 	 -4.2345e-05
2469 	 -1.06403 	 -4.0763e-05
2470 	 -1.09352 	 -3.92372e-05
2471 	 -0.700299 	 -3.77643e-05
2472 	 -1.94583 	 -3.63421e-05
2473 	 -1.44132 	 -3.49693e-05
2474 	 -0.698525 	 -3.36463e-05
2475 	 -0.682617 	 -3.23668e-05
2476 	 0.0128231 	 -3.11322e-05
2477 	 0.116738 	 -2.99419e-05
2478 	 0.16881 	 -2.87931e-05
2479 	 -0.527661 	 -2.76864e-05
2480 	 -1.85098 	 -2.66186e-05
2481 	 -1.0551 	 -2.55881e-05
2482 	 -0.618224 	 -2.45954e-05
2483 	 -0.129398 	 -2.3638e-05
2484 	 -0.617211 	 -2.27157e-05
2485 	 -1.02892 	 -2.18263e-05
2486 	 -0.959666 	 -2.09678e-05
2487 	 -0.263764 	 -2.01431e-05
2488 	 -1.98225 	 -1.93481e-05
2489 	 -1.00043 	 -1.85805e-05
2490 	 -0.966912 	 -1.78437e-05
2491 	 -0.253036 	 -1.71326e-05
2492 	 -0.295217 	 -1.64483e-05
2493 	 -1.3754 	 -1.57884e-05
2494 	 -1.68496 	 -1.51546e-05
2495 	 -2.93247 	 -1.45456e-05
2496 	 -3.0679 	 -1.39576e-05
2497 	 -3.21694 	 -1.33916e-05
2498 	 -3.02919 	 -1.28479e-05
2499 	 -1.97225 	 -1.23246e-05
2500 	 -0.714327 	 -1.18198e-05
2501 	 0.681772 	 -1.13348e-05
2502 	 0.862359 	 -1.08692e-05
2503 	 0.411662 	 -1.04204e-05
2504 	 0.467115 	 -9.99094e-06
2505 	 1.2317 	 -9.57633e-06
2506 	 1.02454 	 -9.17827e-06
2507 	 1.0514 	 -8.79656e-06
2508 	 0.898263 	 -8.42821e-06
2509 	 2.53615 	 -8.07391e-06
2510 	 2.01145 	 -7.73492e-06
2511 	 2.4365 	 -7.40994e-06
2512 	 2.15343 	 -7.09666e-06
2513 	 3.30453 	 -6.79574e-06
2514 	 3.6991 	 -6.50688e-06
2515 	 3.62254 	 -6.23024e-06
2516 	 3.81548 	 -5.96431e-06
2517 	 3.38144 	 -5.70803e-06
2518 	 2.95816 	 -5.46395e-06
2519 	 2.93823 	 -5.22877e-06
2520 	 1.66335 	 -5.00266e-06
2521 	 1.13249 	 -4.78593e-06
2522 	 0.397556 	 -4.5789e-06
2523 	 0.296988 	 -4.37769e-06
2524 	 0.773397 	 -4.18786e-06
2525 	 0.232057 	 -4.00359e-06
2526 	 -0.847756 	 -3.82841e-06
2527 	 -0.140787 	 -3.65776e-06
2528 	 0.902566 	 -3.49963e-06
2529 	 0.879016 	 -3.34218e-06
2530 	 0.568635 	 -3.1959e-06
2531 	 0.278144 	 -3.05342e-06
2532 	 0.454226 	 -2.91836e-06
2533 	 0.0650549 	 -2.78644e-06
2534 	 -0.196509 	 -2.66311e-06
2535 	 0.14182 	 -2.54385e-06
2536 	 0.0678148 	 -2.42941e-06
2537 	 -0.145992 	 -2.32025e-06
2538 	 -0.401637 	 -2.21352e-06
2539 	 -1.1003 	 -2.1143e-06
2540 	 -1.89549 	 -2.01818e-06
2541 	 -1.1588 	 -1.92526e-06
2542 	 -0.287882 	 -1.83743e-06
2543 	 -0.158019 	 -1.75411e-06
2544 	 -0.0124369 	 -1.67281e-06
2545 	 -0.13524 	 -1.59553e-06
2546 	 -0.592575 	 -1.52382e-06
2547 	 -1.86239 	 -1.45244e-06
2548 	 -1.94428 	 -1.38505e-06
2549 	 -2.81534 	 -1.32042e-06
2550 	 -2.35798 	 -1.25901e-06
2551 	 -1.00779 	 -1.2002e-06
2552 	 -0.96459 	 -1.14327e-06
2553 	 -1.72125 	 -1.09018e-06
2554 	 -1.72735 	 -1.0381e-06
2555 	 -0.253798 	 -9.89735e-07
2556 	 -0.675258 	 -9.42724e-07
2557 	 0.286759 	 -8.98438e-07
2558 	 2.03438 	 -8.54746e-07
2559 	 3.34533 	 -8.15744e-07
2560 	 2.05994 	 -7.76425e-07
2561 	 2.07006 	 -7.39793e-07
2562 	 2.35171 	 -7.04249e-07
2563 	 2.1338 	 -6.70525e-07
2564 	 3.08141 	 -6.38567e-07
2565 	 2.97192 	 -6.07086e-07
2566 	 2.73877 	 -5.77827e-07
2567 	 2.08642 	 -5.50757e-07
2568 	 2.1694 	 -5.22276e-07
2569 	 2.00715 	 -4.9717e-07
2570 	 1.75111 	 -4.71664e-07
2571 	 1.21256 	 -4.47676e-07
2572 	 -0.0575104 	 -4.26605e-07
2573 	 -0.0985565 	 -4.04259e-07
2574 	 -0.401374 	 -3.84917e-07
2575 	 -1.91225 	 -3.65506e-07
2576 	 -1.00832 	 -3.4753e-07
2577 	 -0.628944 	 -3.29651e-07
2578 	 -0.0427427 	 -3.13818e-07
2579 	 0.0181551 	 -2.99091e-07
2580 	 -0.445075 	 -2.83435e-07
2581 	 -0.484171 	 -2.6913e-07
2582 	 -0.446175 	 -2.56504e-07
2583 	 -0.659646 	 -2.43381e-07
2584 	 -1.06669 	 -2.30566e-07
2585 	 -1.48102 	 -2.18963e-07
2586 	 -2.1746 	 -2.08428e-07
2587 	 -2.84892 	 -1.97594e-07
2588 	 -1.80295 	 -1.86677e-07
2589 	 -1.08031 	 -1.78645e-07
2590 	 -1.1142 	 -1.67708e-07
2591 	 -0.0255594 	 -1.60138e-07
2592 	 0.118335 	 -1.53427e-07
2593 	 -0.0128922 	 -1.44675e-07
2594 	 0.0908685 	 -1.37428e-07
2595 	 0.343655 	 -1.29446e-07
2596 	 0.966801 	 -1.23262e-07
2597 	 0.0251598 	 -1.17004e-07
2598 	 -0.188643 	 -1.11257e-07
2599 	 0.219866 	 -1.06643e-07
2600 	 0.0467548 	 -9.92219e-08
2601 	 -1.02346 	 -9.42399e-08
2602 	 0.0265713 	 -8.9556e-08
2603 	 0.195518 	 -8.5632e-08
2604 	 1.0011 	 -8.04017e-08
2605 	 2.07673 	 -7.59413e-08
2606 	 1.04387 	 -7.09593e-08
2607 	 0.386045 	 -6.78053e-08
2608 	 1.40385 	 -6.1363e-08
2609 	 1.77917 	 -6.10252e-08
2610 	 1.82774 	 -5.56161e-08
2611 	 2.04939 	 -5.25912e-08
2612 	 1.95644 	 -5.21789e-08
2613 	 1.61654 	 -4.83145e-08
2614 	 -0.0894661 	 -4.64569e-08
2615 	 -0.103504 	 -4.35859e-08
2616 	 -1.00751 	 -4.18176e-08
2617 	 -2.05926 	 -4.00792e-08
2618 	 -3.0746 	 -3.78539e-08
2619 	 -3.01206 	 -3.59267e-08
2620 	 -3.1987 	 -3.28769e-08
2621 	 -3.61879 	 -3.06616e-08
2622 	 -3.95356 	 -2.8943e-08
2623 	 -3.95841 	 -2.73585e-08
2624 	 -2.77685 	 -2.61217e-08
2625 	 -3.38789 	 -2.43386e-08
2626 	 -1.04718 	 -2.29528e-08
2627 	 -3.01398 	 -2.17954e-08
2628 	 -2.84472 	 -2.15024e-08
2629 	 -2.93027 	 -2.08616e-08
2630 	 -2.80431 	 -1.80006e-08
2631 	 -2.29528 	 -1.62224e-08
2632 	 -2.2967 	 -1.49409e-08
2633 	 -2.10625 	 -1.57058e-08
2634 	 -3.00783 	 -1.52985e-08
2635 	 -1.52303 	 -1.40667e-08
2636 	 -0.515056 	 -1.31428e-08
2637 	 -1.00306 	 -1.30286e-08
2638 	 0.597553 	 -1.2368e-08
2639 	 0.820423 	 -1.2209e-08
2640 	 0.0335326 	 -1.06494e-08
2641 	 0.244751 	 -1.02868e-08
2642 	 -0.171549 	 -8.87116e-09
2643 	 -0.250602 	 -8.49863e-09
2644 	 -0.0291262 	 -8.63274e-09
2645 	 0.47799 	 -8.42412e-09
2646 	 1.26399 	 -7.06315e-09
2647 	 1.02201 	 -6.88434e-09
2648 	 1.411 	 -7.03335e-09
2649 	 1.24102 	 -3.31302e-09
2650 	 1.36686 	 -4.24186e-09
2651 	 1.22192 	 -8.42412e-09
2652 	 1.7016 	 -4.14749e-09
2653 	 1.89075 	 -5.48859e-09
2654 	 1.17544 	 -4.16239e-09
2655 	 0.931596 	 -3.7849e-09
2656 	 1.90164 	 -4.54982e-09
2657 	 1.86869 	 -3.79483e-09
2658 	 1.80582 	 -3.25342e-09
2659 	 2.93306 	 -2.9703e-09
2660 	 3.55557 	 -3.18388e-09
2661 	 5.24311 	 -2.563e-09
2662 	 5.12016 	 -2.34942e-09
2663 	 4.15975 	 -2.89579e-09
2664 	 4.19814 	 -2.80142e-09
2665 	 4.37566 	 -3.24845e-09
2666 	 4.85626 	 -4.47532e-09
2667 	 5.19689 	 -2.66731e-09
2668 	 5.91685 	 -3.67562e-09
2669 	 4.77044 	 -4.25677e-09
2670 	 3.48915 	 -3.17891e-09
2671 	 3.32021 	 -4.21703e-09
2672 	 1.95707 	 -4.33127e-09
2673 	 1.88701 	 -1.53482e-09
2674 	 2.37295 	 -1.41561e-09
2675 	 1.69972 	 -1.45038e-09
2676 	 1.04944 	 -1.19209e-09
2677 	 0.290205 	 -1.18713e-09
2678 	 -0.133359 	 -1.2964e-09
2679 	 -1.67168 	 -8.69234e-10
2680 	 -2.95583 	 -8.39432e-10
2681 	 -4.904 	 -1.17222e-09
2682 	 -5.10692 	 -5.01672e-10
2683 	 -3.99026 	 -7.54992e-10
2684 	 -5.16275 	 -7.59959e-10
2685 	 -6.33374 	 -5.26508e-10
2686 	 -6.29479 	 1.78814e-10
2687 	 -5.86722 	 -1.42058e-09
2688 	 -6.73884 	 -1.08778e-09
2689 	 -7.43587 	 -1.40071e-09
2690 	 -7.02167 	 5.16574e-10
2691 	 -8.56443 	 -9.08971e-10
2692 	 -8.05278 	 -4.76837e-10
2693 	 -7.97435 	 -1.35104e-09
2694 	 -6.09657 	 -1.7484e-09
2695 	 -4.15281 	 -1.60933e-09
2696 	 -2.97635 	 -6.30816e-10
2697 	 -3.09756 	 -5.51343e-10
2698 	 -2.87904 	 -5.5631e-10
2699 	 -2.14094 	 7.2519e-10
2700 	 -0.315001 	 -9.93411e-11
2701 	 0.167397 	 3.32793e-10
2702 	 1.10554 	 -2.23517e-10
2703 	 2.23939 	 -7.45058e-11
2704 	 2.03606 	 1.53979e-10
2705 	 1.7985 	 6.85453e-10
2706 	 1.72524 	 6.60618e-10
2707 	 2.00159 	 1.83781e-10
2708 	 2.4373 	 -2.28484e-10
2709 	 3.01171 	 -9.83477e-10
2710 	 4.79317 	 -1.98185e-09
2711 	 4.92314 	 2.13583e-10
2712 	 6.13697 	 -8.84136e-10
2713 	 6.7332 	 -3.97364e-10
2714 	 7.7527 	 -1.70867e-09
2715 	 8.81177 	 -8.44399e-10
2716 	 9.78319 	 -1.35104e-09
2717 	 10.7485 	 -1.09275e-09
2718 	 9.79169 	 -6.05981e-10
2719 	 8.89793 	 -1.73847e-10
2720 	 7.16238 	 -3.8743e-10
2721 	 5.97227 	 8.9407e-11
2722 	 6.06267 	 2.33452e-10
2723 	 5.20234 	 -4.96705e-11
2724 	 5.46559 	 9.93411e-10
2725 	 4.88782 	 1.10765e-09
2726 	 4.92107 	 -3.97364e-11
2727 	 5.04116 	 -1.40071e-09
2728 	 3.43805 	 8.04663e-10
2729 	 2.90628 	 1.15236e-09
2730 	 2.23498 	 1.27157e-09
2731 	 1.02917 	 -8.74201e-10
2732 	 0.0892353 	 -1.29143e-10
2733 	 -0.369088 	 -9.4374e-10
2734 	 0.180387 	 -5.06639e-10
2735 	 0.0986252 	 -4.76837e-10
2736 	 0.159031 	 -1.32124e-09
2737 	 0.166203 	 -1.40071e-09
2738 	 0.492964 	 -1.64906e-09
2739 	 0.0426083 	 -1.54972e-09
2740 	 -0.817733 	 -1.2219e-09
2741 	 -1.11059 	 -1.05302e-09
2742 	 -1.72134 	 -2.68221e-10
2743 	 -2.23728 	 -2.98023e-11
2744 	 -2.69481 	 4.37101e-10
2745 	 -1.60069 	 1.06295e-09
2746 	 -2.55392 	 2.14577e-09
2747 	 -1.79168 	 2.73188e-09
2748 	 -2.07324 	 -7.94729e-11
2749 	 -2.25287 	 -1.29143e-10
2750 	 -2.51727 	 -1.94708e-09
2751 	 -3.26668 	 2.98023e-10
2752 	 -2.67192 	 -7.94729e-11
2753 	 -2.36931 	 -1.39077e-10
2754 	 -2.42083 	 -1.39077e-10
2755 	 0.071804 	 -1.17222e-09
2756 	 -1.13289 	 1.58946e-10
2757 	 0.967777 	 -5.36442e-10
2758 	 0.349862 	 6.75519e-10
2759 	 -0.345151 	 8.84136e-10
2760 	 0.294865 	 1.81794e-09
2761 	 -0.258307 	 2.78155e-10
2762 	 0.477607 	 4.86771e-10
2763 	 1.01563 	 1.18216e-09
2764 	 -0.242192 	 8.44399e-10
2765 	 -0.304441 	 -3.14911e-09
2766 	 -0.151217 	 2.39412e-09
2767 	 0.028595 	 1.09275e-09
2768 	 0.0676517 	 -7.2519e-10
2769 	 -0.138391 	 -2.32458e-09
2770 	 1.39795 	 -2.5332e-09
2771 	 0.284025 	 -2.44379e-09
2772 	 0.761346 	 1.77821e-09
2773 	 0.889565 	 1.33117e-09
2774 	 0.3649 	 -8.9407e-10
2775 	 0.3932 	 -9.93411e-12
2776 	 0.849177 	 5.46376e-10
2777 	 0.94087 	 5.36442e-10
2778 	 0.816297 	 4.37101e-10
2779 	 0.882088 	 4.86771e-10
2780 	 0.113756 	 -3.27826e-10
2781 	 -0.0311365 	 7.45058e-10
2782 	 -0.934104 	 4.86771e-10
2783 	 -1.01489 	 4.27167e-10
2784 	 -0.987414 	 -5.66244e-10
2785 	 -0.936928 	 6.75519e-10
2786 	 -0.962736 	 5.86112e-10
2787 	 -1.70441 	 2.21531e-09
2788 	 -0.827044 	 -3.77496e-10
2789 	 -2.45103 	 8.54333e-10
2790 	 -2.47602 	 2.34445e-09
2791 	 -2.03497 	 7.84795e-10
2792 	 -0.964168 	 1.53979e-09
2793 	 0.0230842 	 9.33806e-10
2794 	 1.86293 	 3.57628e-10
2795 	 3.25052 	 4.56969e-10
2796 	 3.90746 	 1.60933e-09
2797 	 4.51879 	 6.35783e-10
2798 	 4.72781 	 8.14597e-10
2799 	 4.97588 	 4.47035e-10
2800 	 4.9716 	 7.94729e-10
2801 	 4.68463 	 1.36097e-09
2802 	 4.83682 	 1.56959e-09
2803 	 4.99481 	 7.05322e-10
2804 	 5.46208 	 1.06295e-09
2805 	 5.29301 	 1.51992e-09
2806 	 4.29565 	 2.03649e-09
2807 	 2.47893 	 2.84115e-09
2808 	 1.88965 	 8.64267e-10
2809 	 1.10167 	 2.28484e-10
2810 	 0.42986 	 2.43386e-09
2811 	 0.555284 	 -2.68221e-10
2812 	 0.950721 	 7.7486e-10
2813 	 0.231346 	 5.36442e-10
2814 	 1.02617 	 9.13938e-10
2815 	 1.04341 	 5.46376e-10
2816 	 1.07541 	 -3.67562e-10
2817 	 -0.114931 	 1.09275e-09
2818 	 0.0536518 	 1.18216e-09
2819 	 -0.689636 	 -2.08616e-10
2820 	 -1.4891 	 2.98023e-10
2821 	 -1.53595 	 -1.19209e-10
2822 	 -1.64446 	 -6.05981e-10
2823 	 -0.769162 	 6.95388e-10
2824 	 -1.45003 	 4.86771e-10
2825 	 -1.62192 	 1.6888e-10
2826 	 -1.77673 	 6.65585e-10
2827 	 -0.855118 	 8.9407e-11
2828 	 -0.954556 	 -9.93411e-12
2829 	 -1.59943 	 1.39078e-09
2830 	 -2.02183 	 -9.4374e-10
2831 	 -2.95134 	 -3.8743e-10
2832 	 -2.7019 	 -3.3776e-10
2833 	 -2.90838 	 1.13249e-09
2834 	 -2.52652 	 1.04308e-09
2835 	 -2.01756 	 6.95387e-11
2836 	 -1.92522 	 9.93411e-12
2837 	 -1.00997 	 6.15915e-10
2838 	 -0.466123 	 1.11262e-09
2839 	 -0.0457249 	 1.12255e-09
2840 	 0.0557179 	 1.01328e-09
2841 	 -0.105015 	 5.06639e-10
2842 	 0.0743055 	 1.03315e-09
2843 	 -0.106016 	 4.27167e-10
2844 	 0.691803 	 3.17891e-10
2845 	 1.20566 	 9.93411e-10
2846 	 1.90978 	 1.64906e-09
2847 	 2.71836 	 -1.78814e-10
2848 	 1.72871 	 -1.15236e-09
2849 	 2.2475 	 4.17232e-10
2850 	 2.92265 	 2.03649e-09
2851 	 3.12525 	 1.64906e-09
2852 	 3.43058 	 -3.77496e-10
2853 	 4.11537 	 1.15236e-09
2854 	 5.44599 	 7.35124e-10
2855 	 5.953 	 -7.94729e-11
2856 	 5.88928 	 5.76178e-10
2857 	 7.629 	 -3.77496e-10
2858 	 6.20775 	 6.35783e-10
2859 	 5.91683 	 1.78814e-10
2860 	 4.80965 	 1.58946e-10
2861 	 3.89472 	 8.34465e-10
2862 	 2.67174 	 -5.96046e-11
2863 	 2.08706 	 3.17891e-10
2864 	 2.4394 	 3.57628e-10
2865 	 2.55142 	 1.78814e-10
2866 	 2.94746 	 1.37091e-09
2867 	 3.91512 	 4.56969e-10
2868 	 2.86773 	 8.74201e-10
2869 	 3.80309 	 1.3113e-09
2870 	 4.00253 	 4.76837e-10
2871 	 3.01561 	 2.1855e-09
2872 	 2.76701 	 1.70867e-09
2873 	 1.04419 	 4.76837e-10
2874 	 0.982472 	 5.96046e-10
2875 	 -0.173665 	 5.76178e-10
2876 	 0.324395 	 1.11262e-09
2877 	 1.01361 	 3.57628e-10
2878 	 -0.272527 	 4.17232e-10
2879 	 -0.585159 	 1.2517e-09
2880 	 -1.05723 	 3.17891e-10
2881 	 -0.807529 	 1.60933e-09
2882 	 -0.815378 	 1.62919e-09
2883 	 -0.892011 	 8.54333e-10
2884 	 -0.944914 	 1.78814e-10
2885 	 -0.861811 	 1.19209e-09
2886 	 -0.194366 	 -2.1855e-10
2887 	 -0.689235 	 7.54992e-10
2888 	 -0.877557 	 -2.38419e-09
2889 	 -1.6685 	 -1.49012e-09
2890 	 -2.0566 	 7.54992e-10
2891 	 -0.865754 	 -1.98682e-11
2892 	 -1.04816 	 -6.75519e-10
2893 	 -1.95596 	 -3.3776e-10
2894 	 -1.88945 	 2.1855e-10
2895 	 -2.69484 	 6.75519e-10
2896 	 -1.49835 	 1.19209e-09
2897 	 -2.93321 	 9.53674e-10
2898 	 -2.98783 	 5.96046e-11
2899 	 -2.74652 	 4.76837e-10
2900 	 -3.14394 	 1.39077e-10
2901 	 -2.69026 	 -1.19209e-10
2902 	 -1.79395 	 1.13249e-09
2903 	 -1.91288 	 -2.98023e-10
2904 	 0.0215387 	 -1.78814e-10
2905 	 0.0325947 	 -5.36442e-10
2906 	 -0.00227642 	 0.0
2907 	 1.09838 	 -1.03315e-09
2908 	 1.66842 	 2.1855e-10
2909 	 2.15095 	 -3.59615e-09
2910 	 3.16518 	 2.72195e-09
2911 	 2.83063 	 1.33117e-09
2912 	 2.97976 	 -5.06639e-10
2913 	 3.5526 	 7.10289e-10
2914 	 3.34407 	 4.07298e-10
2915 	 3.63332 	 -1.17657e-10
2916 	 3.51642 	 9.93411e-11
2917 	 2.91305 	 3.3776e-10
